date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:44:41	21804/21804	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2011:00:02%20GMT	http://tattek.com/minoral/js/plugins/typeahead/typeahead.min.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/typeahead/typeahead.min.js	(from http://tattek.com/minoral/ui-elements.html)
15:44:41	1156/1156	---MCZ	200	added ('OK')	text/css	date:Thu,%2027%20Feb%202014%2015:10:04%20GMT	http://tattek.com/minoral/css/ColVis.css	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/css/ColVis.css	(from http://tattek.com/minoral/datatables.html)
15:44:41	9427/9427	---MCZ	200	added ('OK')	text/css	date:Thu,%2027%20Feb%202014%2015:10:26%20GMT	http://tattek.com/minoral/css/TableTools.css	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/css/TableTools.css	(from http://tattek.com/minoral/datatables.html)
15:44:42	378/378	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202014%2014:44:42%20GMT	http://tattek.com/minoral/js/plugins/datatables/colvis/dataTables.ColVis.min.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/datatables/colvis/dataTables.ColVis.min.60.delayed	(from http://tattek.com/minoral/datatables.html)
15:44:43	11419/11419	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:57:45%20GMT	http://tattek.com/minoral/js/plugins/datatables/tabletools/ZeroClipboard.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/datatables/tabletools/ZeroClipboard.js	(from http://tattek.com/minoral/datatables.html)
15:44:43	386/386	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202014%2014:44:43%20GMT	http://tattek.com/minoral/js/plugins/datatables/tabletools/dataTables.TableTools.min.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/datatables/tabletools/dataTables.TableTools.min.62.delayed	(from http://tattek.com/minoral/datatables.html)
15:44:43	37421/37421	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:57:27%20GMT	http://tattek.com/minoral/js/plugins/datatables/ColReorderWithResize.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/datatables/ColReorderWithResize.js	(from http://tattek.com/minoral/datatables.html)
15:44:44	1629/1629	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202014%2015:05:57%20GMT	http://tattek.com/minoral/images/logo-big.png	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/logo-big.png	(from http://tattek.com/minoral/login.html)
15:44:44	6851/6851	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:57:28%20GMT	http://tattek.com/minoral/js/plugins/datatables/dataTables.bootstrap.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/datatables/dataTables.bootstrap.js	(from http://tattek.com/minoral/datatables.html)
15:44:44	70857/70857	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:57:36%20GMT	http://tattek.com/minoral/js/plugins/datatables/jquery.dataTables.min.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/datatables/jquery.dataTables.min.js	(from http://tattek.com/minoral/datatables.html)
15:44:45	11147/11147	---MCZ	200	added ('OK')	text/css	date:Fri,%2014%20Feb%202014%2010:58:26%20GMT	http://tattek.com/minoral/js/plugins/fullcalendar/fullcalendar.css	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/fullcalendar/fullcalendar.css	(from http://tattek.com/minoral/calendar.html)
15:44:45	376/376	---M--	200	added ('OK')	text/css	date:Fri,%2014%20Feb%202014%2010:57:24%20GMT	http://tattek.com/minoral/js/plugins/colorpalette/bootstrap-colorpalette.css	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/colorpalette/bootstrap-colorpalette.css	(from http://tattek.com/minoral/calendar.html)
15:44:47	55077/55077	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:58:33%20GMT	http://tattek.com/minoral/js/plugins/fullcalendar/jquery-ui-1.10.4.custom.min.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/fullcalendar/jquery-ui-1.10.4.custom.min.js	(from http://tattek.com/minoral/calendar.html)
15:44:47	2400/2400	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:57:24%20GMT	http://tattek.com/minoral/js/plugins/colorpalette/bootstrap-colorpalette.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/colorpalette/bootstrap-colorpalette.js	(from http://tattek.com/minoral/calendar.html)
15:44:48	1222/1222	---MCZ	200	added ('OK')	text/css	date:Fri,%2014%20Feb%202014%2010:59:17%20GMT	http://tattek.com/minoral/js/plugins/superbox/css/style.css	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/superbox/css/style.css	(from http://tattek.com/minoral/gallery.html)
15:44:48	212638/212638	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202014%2015:06:36%20GMT	http://tattek.com/minoral/images/wall.jpg	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/wall.jpg	(from http://tattek.com/minoral/css/minoral.css)
15:45:00	3870/3870	---MCZ	200	added ('OK')	text/css	date:Fri,%2014%20Feb%202014%2010:57:21%20GMT	http://tattek.com/minoral/js/plugins/colorbox/css/colorbox.css	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/colorbox/css/colorbox.css	(from http://tattek.com/minoral/gallery.html)
15:45:10	1456/1456	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2011:00:00%20GMT	http://tattek.com/minoral/js/plugins/superbox/superbox.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/superbox/superbox.js	(from http://tattek.com/minoral/gallery.html)
15:45:11	11095/11095	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:57:23%20GMT	http://tattek.com/minoral/js/plugins/colorbox/jquery.colorbox-min.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/colorbox/jquery.colorbox-min.js	(from http://tattek.com/minoral/gallery.html)
15:45:58	51213/51213	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:58:30%20GMT	http://tattek.com/minoral/js/plugins/fullcalendar/fullcalendar.min.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/fullcalendar/fullcalendar.min.js	(from http://tattek.com/minoral/calendar.html)
15:45:58	716/716	---M--	200	added ('OK')	text/css	date:Fri,%2014%20Feb%202014%2010:58:59%20GMT	http://tattek.com/minoral/js/plugins/jvectormaps/css/jquery-jvectormap-1.2.2.css	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jvectormaps/css/jquery-jvectormap-1.2.2.css	(from http://tattek.com/minoral/vector-maps.html)
15:45:59	33323/33323	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:59:00%20GMT	http://tattek.com/minoral/js/plugins/jvectormaps/jquery-jvectormap-1.2.2.min.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jvectormaps/jquery-jvectormap-1.2.2.min.js	(from http://tattek.com/minoral/vector-maps.html)
15:46:00	2751/2751	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:58:48%20GMT	http://tattek.com/minoral/js/plugins/jvectormaps/addons/gdp-data.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jvectormaps/addons/gdp-data.js	(from http://tattek.com/minoral/vector-maps.html)
15:46:07	144313/144313	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:58:58%20GMT	http://tattek.com/minoral/js/plugins/jvectormaps/addons/jquery-jvectormap-world-mill-en.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jvectormaps/addons/jquery-jvectormap-world-mill-en.js	(from http://tattek.com/minoral/vector-maps.html)
15:46:13	112067/112067	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:58:54%20GMT	http://tattek.com/minoral/js/plugins/jvectormaps/addons/jquery-jvectormap-us-aea-en.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jvectormaps/addons/jquery-jvectormap-us-aea-en.js	(from http://tattek.com/minoral/vector-maps.html)
15:46:18	72713/72713	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:58:49%20GMT	http://tattek.com/minoral/js/plugins/jvectormaps/addons/jquery-jvectormap-de-merc-en.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jvectormaps/addons/jquery-jvectormap-de-merc-en.js	(from http://tattek.com/minoral/vector-maps.html)
15:46:19	68168/68168	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:58:52%20GMT	http://tattek.com/minoral/js/plugins/jvectormaps/addons/jquery-jvectormap-fr-merc-en.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jvectormaps/addons/jquery-jvectormap-fr-merc-en.js	(from http://tattek.com/minoral/vector-maps.html)
15:46:20	5601/5601	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:58:59%20GMT	http://tattek.com/minoral/js/plugins/jvectormaps/addons/mall-map.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jvectormaps/addons/mall-map.js	(from http://tattek.com/minoral/vector-maps.html)
15:46:22	59903/59903	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:58:50%20GMT	http://tattek.com/minoral/js/plugins/jvectormaps/addons/jquery-jvectormap-es-merc-en.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jvectormaps/addons/jquery-jvectormap-es-merc-en.js	(from http://tattek.com/minoral/vector-maps.html)
15:46:24	9493/9493	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:58:38%20GMT	http://tattek.com/minoral/js/plugins/gmaps/markerclusterer.min.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/gmaps/markerclusterer.min.js	(from http://tattek.com/minoral/google-maps.html)
15:46:25	4067/4067	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:58:34%20GMT	http://tattek.com/minoral/js/plugins/gmaps/jquery.ui.map.full.min.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/gmaps/jquery.ui.map.full.min.js	(from http://tattek.com/minoral/google-maps.html)
15:46:26	2803/2803	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:58:35%20GMT	http://tattek.com/minoral/js/plugins/gmaps/jquery.ui.map.microformat.min.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/gmaps/jquery.ui.map.microformat.min.js	(from http://tattek.com/minoral/google-maps.html)
15:46:26	114166/114166	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:58:56%20GMT	http://tattek.com/minoral/js/plugins/jvectormaps/addons/jquery-jvectormap-us-lcc-en.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jvectormaps/addons/jquery-jvectormap-us-lcc-en.js	(from http://tattek.com/minoral/vector-maps.html)
15:46:27	1220/1220	---M--	200	added ('OK')	application/empty	date:Thu,%2018%20Jun%202009%2016:49:43%20GMT	http://google-maps-icons.googlecode.com/files/home.png	C:/My%20Web%20Sites/minoral-template/google-maps-icons.googlecode.com/files/home.png	(from http://tattek.com/minoral/google-maps.html)
15:46:27	9726/9726	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:58:34%20GMT	http://tattek.com/minoral/js/plugins/gmaps/jquery.ui.map.extensions.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/gmaps/jquery.ui.map.extensions.js	(from http://tattek.com/minoral/google-maps.html)
15:46:27	1210/1210	---M--	200	added ('OK')	application/empty	date:Fri,%2012%20Jun%202009%2015:41:01%20GMT	http://google-maps-icons.googlecode.com/files/girlfriend.png	C:/My%20Web%20Sites/minoral-template/google-maps-icons.googlecode.com/files/girlfriend.png	(from http://tattek.com/minoral/google-maps.html)
15:46:28	1138/1138	---M--	200	added ('OK')	application/empty	date:Fri,%2012%20Jun%202009%2015:39:24%20GMT	http://google-maps-icons.googlecode.com/files/dates.png	C:/My%20Web%20Sites/minoral-template/google-maps-icons.googlecode.com/files/dates.png	(from http://tattek.com/minoral/google-maps.html)
15:46:28	1350/1350	---M--	200	added ('OK')	application/empty	date:Thu,%2018%20Jun%202009%2017:05:29%20GMT	http://google-maps-icons.googlecode.com/files/realestate.png	C:/My%20Web%20Sites/minoral-template/google-maps-icons.googlecode.com/files/realestate.png	(from http://tattek.com/minoral/google-maps.html)
15:46:28	1127/1127	---M--	200	added ('OK')	application/empty	date:Tue,%2016%20Jun%202009%2013:24:00%20GMT	http://google-maps-icons.googlecode.com/files/apartment.png	C:/My%20Web%20Sites/minoral-template/google-maps-icons.googlecode.com/files/apartment.png	(from http://tattek.com/minoral/google-maps.html)
15:46:29	1476/1476	---MCZ	200	added ('OK')	text/css	date:Thu,%2027%20Feb%202014%2015:10:13%20GMT	http://tattek.com/minoral/css/owl.carousel.css	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/css/owl.carousel.css	(from http://tattek.com/minoral/widgets.html)
15:46:29	1665/1665	---MCZ	200	added ('OK')	text/css	date:Thu,%2027%20Feb%202014%2015:10:13%20GMT	http://tattek.com/minoral/css/owl.theme.css	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/css/owl.theme.css	(from http://tattek.com/minoral/widgets.html)
15:46:29	6813/6813	---M-Z	200	added ('OK')	text/css	date:Tue,%2025%20Feb%202014%2019:25:00%20GMT	http://blueimp.github.io/Gallery/css/blueimp-gallery.min.css	C:/My%20Web%20Sites/minoral-template/blueimp.github.io/Gallery/css/blueimp-gallery.min.css	(from http://tattek.com/minoral/widgets.html)
15:46:29	655/655	---M--	200	added ('OK')	text/css	date:Thu,%2027%20Feb%202014%2015:11:44%20GMT	http://tattek.com/minoral/js/plugins/jquery-file-upload/css/jquery.fileupload.css	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jquery-file-upload/css/jquery.fileupload.css	(from http://tattek.com/minoral/widgets.html)
15:46:30	1102/1102	---MCZ	200	added ('OK')	text/css	date:Thu,%2027%20Feb%202014%2015:11:42%20GMT	http://tattek.com/minoral/js/plugins/jquery-file-upload/css/jquery.fileupload-ui.css	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jquery-file-upload/css/jquery.fileupload-ui.css	(from http://tattek.com/minoral/widgets.html)
15:46:30	431/431	---M--	200	added ('OK')	text/css	date:Thu,%2027%20Feb%202014%2015:11:41%20GMT	http://tattek.com/minoral/js/plugins/jquery-file-upload/css/jquery.fileupload-noscript.css	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jquery-file-upload/css/jquery.fileupload-noscript.css	(from http://tattek.com/minoral/widgets.html)
15:46:30	371/371	---M--	200	added ('OK')	text/css	date:Thu,%2027%20Feb%202014%2015:11:42%20GMT	http://tattek.com/minoral/js/plugins/jquery-file-upload/css/jquery.fileupload-ui-noscript.css	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jquery-file-upload/css/jquery.fileupload-ui-noscript.css	(from http://tattek.com/minoral/widgets.html)
15:46:36	35301/35301	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202014%2015:06:00%20GMT	http://tattek.com/minoral/images/owl-carousel/3.jpg	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/owl-carousel/3.jpg	(from http://tattek.com/minoral/widgets.html)
15:46:37	39484/39484	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202014%2015:05:58%20GMT	http://tattek.com/minoral/images/owl-carousel/1.jpg	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/owl-carousel/1.jpg	(from http://tattek.com/minoral/widgets.html)
15:46:51	86133/86133	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202014%2015:06:00%20GMT	http://tattek.com/minoral/images/owl-carousel/2.jpg	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/owl-carousel/2.jpg	(from http://tattek.com/minoral/widgets.html)
15:46:52	554045/554045	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202014%2015:05:39%20GMT	http://tattek.com/minoral/images/carousel/carousel3.jpg	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/carousel/carousel3.jpg	(from http://tattek.com/minoral/timeline.html)
15:46:52	14916/14916	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:59:05%20GMT	http://tattek.com/minoral/js/plugins/owl-carousel/owl.carousel.min.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/owl-carousel/owl.carousel.min.js	(from http://tattek.com/minoral/widgets.html)
15:46:52	977/977	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2011%20Nov%202013%2017:44:02%20GMT	http://blueimp.github.io/JavaScript-Templates/js/tmpl.min.js	C:/My%20Web%20Sites/minoral-template/blueimp.github.io/JavaScript-Templates/js/tmpl.min.js	(from http://tattek.com/minoral/widgets.html)
15:46:53	16315/16315	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2030%20Jan%202014%2000:28:54%20GMT	http://blueimp.github.io/JavaScript-Load-Image/js/load-image.min.js	C:/My%20Web%20Sites/minoral-template/blueimp.github.io/JavaScript-Load-Image/js/load-image.min.js	(from http://tattek.com/minoral/widgets.html)
15:46:53	15341/15341	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2027%20Feb%202014%2015:11:59%20GMT	http://tattek.com/minoral/js/plugins/jquery-file-upload/vendor/jquery.ui.widget.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jquery-file-upload/vendor/jquery.ui.widget.js	(from http://tattek.com/minoral/widgets.html)
15:46:53	1028/1028	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2011%20Nov%202013%2017:52:53%20GMT	http://blueimp.github.io/JavaScript-Canvas-to-Blob/js/canvas-to-blob.min.js	C:/My%20Web%20Sites/minoral-template/blueimp.github.io/JavaScript-Canvas-to-Blob/js/canvas-to-blob.min.js	(from http://tattek.com/minoral/widgets.html)
15:46:53	31301/31301	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2025%20Feb%202014%2019:25:00%20GMT	http://blueimp.github.io/Gallery/js/jquery.blueimp-gallery.min.js	C:/My%20Web%20Sites/minoral-template/blueimp.github.io/Gallery/js/jquery.blueimp-gallery.min.js	(from http://tattek.com/minoral/widgets.html)
15:46:54	10612/10612	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2027%20Feb%202014%2015:11:49%20GMT	http://tattek.com/minoral/js/plugins/jquery-file-upload/jquery.iframe-transport.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jquery-file-upload/jquery.iframe-transport.js	(from http://tattek.com/minoral/widgets.html)
15:46:55	5986/5986	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2027%20Feb%202014%2015:11:46%20GMT	http://tattek.com/minoral/js/plugins/jquery-file-upload/jquery.fileupload-process.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jquery-file-upload/jquery.fileupload-process.js	(from http://tattek.com/minoral/widgets.html)
15:46:56	11548/11548	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2027%20Feb%202014%2015:11:46%20GMT	http://tattek.com/minoral/js/plugins/jquery-file-upload/jquery.fileupload-image.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jquery-file-upload/jquery.fileupload-image.js	(from http://tattek.com/minoral/widgets.html)
15:46:56	61692/61692	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2027%20Feb%202014%2015:11:49%20GMT	http://tattek.com/minoral/js/plugins/jquery-file-upload/jquery.fileupload.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jquery-file-upload/jquery.fileupload.js	(from http://tattek.com/minoral/widgets.html)
15:46:56	3364/3364	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2027%20Feb%202014%2015:11:46%20GMT	http://tattek.com/minoral/js/plugins/jquery-file-upload/jquery.fileupload-audio.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jquery-file-upload/jquery.fileupload-audio.js	(from http://tattek.com/minoral/widgets.html)
15:46:57	3364/3364	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2027%20Feb%202014%2015:11:47%20GMT	http://tattek.com/minoral/js/plugins/jquery-file-upload/jquery.fileupload-video.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jquery-file-upload/jquery.fileupload-video.js	(from http://tattek.com/minoral/widgets.html)
15:46:57	4066/4066	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2027%20Feb%202014%2015:11:47%20GMT	http://tattek.com/minoral/js/plugins/jquery-file-upload/jquery.fileupload-validate.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jquery-file-upload/jquery.fileupload-validate.js	(from http://tattek.com/minoral/widgets.html)
15:46:57	419657/419657	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202014%2015:05:29%20GMT	http://tattek.com/minoral/images/carousel/carousel2.jpg	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/carousel/carousel2.jpg	(from http://tattek.com/minoral/timeline.html)
15:46:58	2544/2544	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2027%20Feb%202014%2015:11:45%20GMT	http://tattek.com/minoral/js/plugins/jquery-file-upload/fileupload-main.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jquery-file-upload/fileupload-main.js	(from http://tattek.com/minoral/widgets.html)
15:46:58	27596/27596	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2027%20Feb%202014%2015:11:47%20GMT	http://tattek.com/minoral/js/plugins/jquery-file-upload/jquery.fileupload-ui.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jquery-file-upload/jquery.fileupload-ui.js	(from http://tattek.com/minoral/widgets.html)
15:46:58	2457/2457	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:58:10%20GMT	http://tattek.com/minoral/js/plugins/flot/jquery.flot.categories.min.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/flot/jquery.flot.categories.min.js	(from http://tattek.com/minoral/charts.html)
15:46:59	2324/2324	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:58:23%20GMT	http://tattek.com/minoral/js/plugins/flot/jquery.flot.stack.min.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/flot/jquery.flot.stack.min.js	(from http://tattek.com/minoral/charts.html)
15:46:59	6330/6330	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:58:39%20GMT	http://tattek.com/minoral/js/plugins/graphtable/jquery.graphTable-0.3.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/graphtable/jquery.graphTable-0.3.js	(from http://tattek.com/minoral/charts.html)
15:46:59	4189/4189	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:58:26%20GMT	http://tattek.com/minoral/js/plugins/flot/jquery.flot.tooltip.min.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/flot/jquery.flot.tooltip.min.js	(from http://tattek.com/minoral/charts.html)
15:47:01	34293/34293	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:58:47%20GMT	http://tattek.com/minoral/js/plugins/justgage/justgage.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/justgage/justgage.js	(from http://tattek.com/minoral/charts.html)
15:47:01	8817/8817	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202014%2015:05:11%20GMT	http://tattek.com/minoral/images/bootstrap-colorpicker/saturation.png	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/bootstrap-colorpicker/saturation.png	(from http://tattek.com/minoral/css/bootstrap-colorpicker.css)
15:47:01	2972/2972	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202014%2015:05:11%20GMT	http://tattek.com/minoral/images/bootstrap-colorpicker/hue.png	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/bootstrap-colorpicker/hue.png	(from http://tattek.com/minoral/css/bootstrap-colorpicker.css)
15:47:02	3271/3271	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202014%2015:05:10%20GMT	http://tattek.com/minoral/images/bootstrap-colorpicker/alpha.png	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/bootstrap-colorpicker/alpha.png	(from http://tattek.com/minoral/css/bootstrap-colorpicker.css)
15:47:02	2837/2837	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202014%2015:05:11%20GMT	http://tattek.com/minoral/images/bootstrap-colorpicker/hue-horizontal.png	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/bootstrap-colorpicker/hue-horizontal.png	(from http://tattek.com/minoral/css/bootstrap-colorpicker.css)
15:47:02	3635/3635	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202014%2015:05:10%20GMT	http://tattek.com/minoral/images/bootstrap-colorpicker/alpha-horizontal.png	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/bootstrap-colorpicker/alpha-horizontal.png	(from http://tattek.com/minoral/css/bootstrap-colorpicker.css)
15:47:03	1136/1136	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202014%2015:05:54%20GMT	http://tattek.com/minoral/images/datatables/sort_both.png	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/datatables/sort_both.png	(from http://tattek.com/minoral/css/dataTables.bootstrap.css)
15:47:03	1118/1118	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202014%2015:05:54%20GMT	http://tattek.com/minoral/images/datatables/sort_asc.png	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/datatables/sort_asc.png	(from http://tattek.com/minoral/css/dataTables.bootstrap.css)
15:47:03	1127/1127	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202014%2015:05:54%20GMT	http://tattek.com/minoral/images/datatables/sort_desc.png	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/datatables/sort_desc.png	(from http://tattek.com/minoral/css/dataTables.bootstrap.css)
15:47:03	1050/1050	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202014%2015:05:54%20GMT	http://tattek.com/minoral/images/datatables/sort_asc_disabled.png	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/datatables/sort_asc_disabled.png	(from http://tattek.com/minoral/css/dataTables.bootstrap.css)
15:47:04	1045/1045	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Feb%202014%2015:05:55%20GMT	http://tattek.com/minoral/images/datatables/sort_desc_disabled.png	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/datatables/sort_desc_disabled.png	(from http://tattek.com/minoral/css/dataTables.bootstrap.css)
